packet_index,label,kitsune_tanh_rmse,tenko_node_score
9360,0,0.684111,0.594186
9370,0,0.004031,0.004872
9380,0,0.669662,0.264736
9390,0,0.003990,0.005397
9400,0,0.003445,0.005397
9410,0,0.003223,0.005396
9420,0,0.006623,0.006915
9430,0,0.003806,0.002561
9440,0,0.003301,0.003450
9450,0,0.004029,0.004029
9460,0,0.003290,0.005395
9470,0,0.003666,0.003450
9480,0,0.002598,0.003449
9490,0,0.004998,0.003913
9500,0,0.004229,0.004229
9510,0,0.006458,0.003580
9520,0,0.004832,0.003930
9530,0,0.004947,0.012146
9540,0,0.006715,0.006913
9550,0,0.004200,0.005393
9560,0,0.003352,0.003449
9570,0,0.002968,0.003449
9580,0,0.006636,0.006913
9590,0,0.004096,0.005239
9600,0,0.003420,0.003070
9610,0,0.002846,0.003857
9620,0,0.003621,0.006012
9630,0,0.003370,0.003449
9640,0,0.003096,0.003448
9650,0,0.003052,0.003401
9660,0,0.003017,0.003339
9670,0,0.006602,0.006912
9680,0,0.003363,0.005389
9690,0,0.002985,0.003448
9700,0,0.006890,0.006912
9710,0,0.002913,0.021960
9720,0,0.285322,0.265233
9730,0,0.014422,0.014589
9740,0,0.982128,0.055363
9750,0,0.007928,0.006009
9760,0,0.992599,0.758468
9770,0,0.004234,0.004234
9780,0,0.003338,0.005388
9790,0,0.003699,0.003448
9800,0,0.242169,0.078126
9810,0,0.003386,0.003448
9820,0,0.002843,0.002853
9830,0,0.096013,0.095719
9840,0,0.003869,0.003666
9850,0,0.004256,0.004250
9860,0,0.003077,0.003272
9870,0,0.004702,0.023900
9880,0,0.003708,0.003448
9890,0,0.003959,0.005386
9900,0,0.002974,0.005386
9910,0,0.003095,0.003447
9920,0,0.004647,0.004698
9930,0,0.007246,0.006913
9940,0,0.004623,0.004671
9950,0,0.003065,0.002798
9960,0,0.003977,0.006002
9970,0,0.002379,0.002742
9980,0,0.003426,0.004231
9990,0,0.003295,0.003447
10000,0,0.003985,0.004363
10010,0,0.010542,0.014534
10020,0,0.003505,0.003505
10030,0,0.004479,0.004362
10040,0,0.003308,0.005383
10050,0,0.002513,0.003463
10060,0,0.003444,0.005383
10070,0,0.009034,0.005997
10080,0,0.003932,0.004410
10090,0,0.003922,0.004300
10100,0,0.003363,0.005382
10110,0,0.003386,0.005382
10120,0,0.004245,0.005382
10130,0,0.129923,0.265045
10140,0,0.128997,0.265011
10150,0,0.003077,0.003446
10160,0,0.009259,0.014500
10170,0,0.125839,0.264836
10180,0,0.006423,0.005998
10190,0,0.012696,0.014489
10200,0,0.003603,0.005381
10210,0,0.004240,0.004246
10220,0,0.003538,0.003538
10230,0,0.001881,0.005992
10240,0,0.064705,0.064615
10250,0,0.003048,0.003261
10260,0,0.051181,0.051136
10270,0,0.003613,0.005379
10280,0,0.003729,0.003446
10290,0,0.003370,0.045709
10300,0,0.003365,0.003446
10310,0,0.002967,0.003446
10320,0,0.003680,0.003446
10330,0,0.004155,0.004155
10340,0,0.003611,0.005377
10350,0,0.005276,0.005377
10360,0,0.002934,0.003446
10370,0,0.003416,0.005376
10380,0,0.003665,0.003445
10390,0,0.003961,0.004252
10400,0,0.004316,0.004172
10410,0,0.003814,0.001907
10420,0,0.003757,0.005982
10430,0,0.006064,0.006064
10440,0,0.003363,0.005375
10450,0,0.002810,0.002998
10460,0,0.003466,0.005982
10470,0,0.006297,0.006297
10480,0,0.008299,0.005981
10490,0,0.002897,0.002897
10500,0,0.192256,0.024184
10510,0,0.003724,0.005375
10520,0,0.010324,0.014495
10530,0,0.035664,0.035649
10540,0,0.005259,0.005374
10550,0,0.091915,0.091657
10560,0,0.003277,0.003494
10570,0,0.003107,0.003559
10580,0,0.012997,0.021705
10590,0,0.004195,0.003922
10600,0,0.003891,0.001945
10610,0,0.003236,0.003916
10620,0,0.004192,0.017082
10630,0,0.003726,0.003445
10640,0,0.002562,0.003445
10650,0,0.003372,0.003444
10660,0,0.014123,0.004552
10670,0,0.004104,0.004115
10680,0,0.374630,0.051538
10690,0,0.055437,0.053479
10700,0,0.031023,0.052470
10710,0,0.067836,0.067732
10720,0,0.003551,0.005371
10730,0,0.005424,0.006906
10740,0,0.003027,0.003437
10750,0,0.004190,0.004190
10760,0,0.002883,0.003444
10770,0,0.007697,0.007697
10780,0,0.015547,0.007773
10790,0,0.006094,0.006906
10800,0,0.007913,0.005981
10810,0,0.023057,0.023053
10820,0,0.013990,0.006748
10830,0,0.004256,0.004254
10840,0,0.003253,0.005369
10850,0,0.002826,0.021586
10860,0,0.007112,0.006906
10870,0,0.004050,0.004050
10880,0,0.004276,0.004010
10890,0,0.005439,0.006904
10900,0,0.003174,0.005367
10910,0,0.003005,0.003410
10920,0,0.002546,0.003443
10930,0,0.003212,0.003443
10940,0,0.004462,0.004462
10950,0,0.003723,0.003723
10960,0,0.031819,0.264391
10970,0,0.032259,0.264246
10980,0,0.032617,0.264130
10990,0,0.033057,0.264043
11000,0,0.003424,0.005972
11010,0,0.006733,0.005365
11020,0,0.034667,0.263843
11030,0,0.002856,0.003443
11040,0,0.003800,0.003764
11050,0,0.002967,0.003443
11060,0,0.004289,0.004205
11070,0,0.012353,0.014227
11080,0,0.024084,0.024080
11090,0,0.003968,0.003978
11100,0,0.002146,0.005968
11110,0,0.003231,0.005364
11120,0,0.002864,0.003738
11130,0,0.003531,0.003443
11140,0,0.011392,0.014437
11150,0,0.003057,0.003170
11160,0,0.007378,0.006969
11170,0,0.003472,0.005362
11180,0,0.007066,0.006902
11190,0,0.003698,0.003442
11200,0,0.003865,0.004103
11210,0,0.007299,0.003649
11220,0,0.004144,0.015435
11230,0,0.003872,0.005963
11240,0,0.007226,0.005913
11250,0,0.003148,0.005360
11260,0,0.010926,0.010926
11270,0,0.003795,0.005960
11280,0,0.005908,0.006900
11290,0,0.020578,0.020575
11300,0,0.007209,0.006900
11310,0,0.004100,0.002050
11320,0,0.004608,0.004608
11330,0,0.003863,0.004072
11340,0,0.002375,0.005959
11350,0,0.005589,0.005958
11360,0,0.004984,0.002492
11370,0,0.003242,0.005359
11380,0,0.005547,0.007211
11390,0,0.026707,0.026701
11400,0,0.004231,0.004231
11410,0,0.004047,0.004047
11420,0,0.002754,0.002867
11430,0,0.003325,0.003325
11440,0,0.014223,0.050978
11450,0,0.006695,0.004384
11460,0,0.004891,0.003004
11470,0,0.006296,0.006296
11480,0,0.004059,0.004107
11490,0,0.017663,0.005362
11500,0,0.004586,0.005365
11510,0,0.019153,0.005368
11520,0,0.003728,0.005948
11530,0,0.018213,0.018211
11540,0,0.004287,0.004235
11550,0,0.006799,0.006894
11560,0,0.004266,0.004226
11570,0,0.002434,0.002434
11580,0,0.002204,0.005943
11590,0,0.005674,0.006892
11600,0,0.002227,0.003200
11610,0,0.016956,0.024028
11620,0,0.004855,0.014430
11630,0,0.004029,0.005941
11640,0,0.004275,0.004275
11650,0,0.002902,0.005368
11660,0,0.003517,0.003439
11670,0,0.006483,0.003242
11680,0,0.005956,0.006888
11690,0,0.002964,0.003070
11700,0,0.003492,0.003492
11710,0,0.002899,0.005936
11720,0,0.004284,0.005819
11730,0,0.002884,0.005366
11740,0,0.005965,0.006886
11750,0,0.019803,0.263373
11760,0,0.004268,0.004085
11770,0,0.019061,0.263252
11780,0,0.002962,0.003438
11790,0,0.008684,0.014398
11800,0,0.019055,0.262949
11810,0,0.019346,0.262858
11820,0,0.012736,0.014381
11830,0,0.003740,0.005365
11840,0,0.002887,0.003926
11850,0,0.002880,0.002880
11860,0,0.006548,0.005932
11870,0,0.003044,0.005688
11880,0,0.003353,0.003437
11890,0,0.003242,0.004617
11900,0,0.005265,0.006558
11910,0,0.002981,0.005362
11920,0,0.002508,0.002668
11930,0,0.003141,0.003119
11940,0,0.003110,0.003437
11950,0,0.006752,0.005928
11960,0,0.007499,0.049555
11970,0,0.003035,0.003304
11980,0,0.010344,0.049069
11990,0,0.005024,0.005360
12000,0,0.002485,0.003437
12010,0,0.003406,0.003436
12020,0,0.004250,0.003747
12030,0,0.005073,0.005461
12040,0,0.009375,0.009375
12050,0,0.018337,0.018335
12060,0,0.003801,0.002869
12070,0,0.003210,0.005921
12080,0,0.013917,0.013916
12090,0,0.014859,0.005361
12100,0,0.003653,0.005361
12110,0,0.031673,0.005370
12120,0,0.007951,0.009221
12130,0,0.002969,0.003436
12140,0,0.003294,0.003435
12150,0,0.004497,0.075508
12160,0,0.003101,0.003196
12170,0,0.016035,0.023884
12180,0,0.010375,0.014376
12190,0,0.002797,0.005377
12200,0,0.004056,0.005377
12210,0,0.002933,0.003435
12220,0,0.002980,0.003435
12230,0,0.006108,0.023784
12240,0,0.004119,0.005376
12250,0,0.004535,0.005912
12260,0,0.007235,0.005375
12270,0,0.002473,0.003435
12280,0,0.004993,0.005718
12290,0,0.003129,0.005374
12300,0,0.005987,0.006877
12310,0,0.004234,0.004251
12320,0,0.003669,0.003434
12330,0,0.003837,0.005911
12340,0,0.017412,0.016475
12350,0,0.002319,0.002953
12360,0,0.007556,0.008920
12370,0,0.001674,0.003435
12380,0,0.005090,0.008625
12390,0,0.004073,0.004163
12400,0,0.007076,0.007075
12410,0,0.004336,0.007752
12420,0,0.003551,0.003434
12430,0,0.002956,0.021103
12440,0,0.003289,0.003433
12450,0,0.007102,0.048351
12460,0,0.003061,0.002913
12470,0,0.003635,0.003635
12480,0,0.003602,0.003433
12490,0,0.006471,0.048168
12500,0,0.003031,0.003433
12510,0,0.002829,0.021024
12520,0,0.004258,0.004246
12530,0,0.008370,0.014363
12540,0,0.008241,0.014356
12550,0,0.002829,0.002774
12560,0,0.005119,0.046659
12570,0,0.008421,0.014338
12580,0,0.003671,0.005899
12590,0,0.004477,0.004477
12600,0,0.018355,0.261874
12610,0,0.002446,0.003432
12620,0,0.003013,0.005369
12630,0,0.003004,0.003004
12640,0,0.003042,0.003432
12650,0,0.005025,0.046485
12660,0,0.018394,0.010605
12670,0,0.020361,0.014322
12680,0,0.014509,0.014322
12690,0,0.013508,0.012421
12700,0,0.002446,0.003432
12710,0,0.002893,0.005368
12720,0,0.002891,0.003431
12730,0,0.006021,0.006870
12740,0,0.004345,0.004345
12750,0,0.004728,0.004728
12760,0,0.006381,0.005366
12770,0,0.003673,0.005889
12780,0,0.003464,0.003431
12790,0,0.004499,0.011321
12800,0,0.003243,0.003294
12810,0,0.018736,0.012140
12820,0,0.004919,0.002460
12830,0,0.003206,0.005365
12840,0,0.004338,0.005884
12850,0,0.004411,0.045458
12860,0,0.002455,0.003430
12870,0,0.007062,0.044166
12880,0,0.008902,0.008902
12890,0,0.004233,0.004252
12900,0,0.003043,0.003043
12910,0,0.014067,0.012487
12920,0,0.003422,0.003781
12930,0,0.004076,0.004057
12940,0,0.002780,0.005362
12950,0,0.004940,0.005362
12960,0,0.003439,0.004560
12970,0,0.003313,0.003601
12980,0,0.003008,0.005361
12990,0,0.003310,0.003310
13000,0,0.007321,0.006867
13010,0,0.004036,0.005879
13020,0,0.002889,0.005360
13030,0,0.003059,0.003059
13040,0,0.004043,0.004043
13050,0,0.006588,0.006868
13060,0,0.003839,0.003839
13070,0,0.003818,0.005359
13080,0,0.003718,0.005871
13090,0,0.003055,0.003099
13100,0,0.004052,0.004052
13110,0,0.003036,0.003428
13120,0,0.003838,0.003741
13130,0,0.003213,0.007922
13140,0,0.004965,0.023640
13150,0,0.059139,0.023765
13160,0,0.055020,0.023810
13170,0,0.058664,0.024206
13180,0,0.002580,0.003428
13190,0,0.033008,0.032996
13200,0,0.002829,0.005356
13210,0,0.003050,0.003427
13220,0,0.026920,0.261560
13230,0,0.003896,0.005356
13240,0,0.032886,0.032875
13250,0,0.003511,0.003427
13260,0,0.002573,0.003427
13270,0,0.003037,0.003037
13280,0,0.003530,0.003530
13290,0,0.037185,0.037168
13300,0,0.003180,0.003427
13310,0,0.022105,0.022102
13320,0,0.006530,0.006867
13330,0,0.019349,0.013220
13340,0,0.014333,0.014332
13350,0,0.003918,0.002646
13360,0,0.004388,0.005839
13370,0,0.005032,0.005354
13380,0,0.002759,0.005353
13390,0,0.021599,0.261442
13400,0,0.002560,0.003426
13410,0,0.018909,0.261353
13420,0,0.002752,0.003426
13430,0,0.005403,0.003608
13440,0,0.002857,0.003426
13450,0,0.016579,0.261082
13460,0,0.017000,0.260932
13470,0,0.018309,0.260812
13480,0,0.005933,0.006865
13490,0,0.004034,0.004035
13500,0,0.003005,0.004548
13510,0,0.002829,0.005350
13520,0,0.003042,0.003425
13530,0,0.004145,0.005880
13540,0,0.004069,0.004069
13550,0,0.002687,0.005349
13560,0,0.005724,0.010147
13570,0,0.004241,0.004241
13580,0,0.003140,0.006028
13590,0,0.003110,0.003110
13600,0,0.003626,0.004224
13610,0,0.003055,0.005347
13620,0,0.002714,0.005346
13630,0,0.003461,0.003425
13640,0,0.004254,0.004254
13650,0,0.013291,0.013291
13660,0,0.006111,0.006863
13670,0,0.004877,0.003021
13680,0,0.004318,0.004318
13690,0,0.010581,0.010580
13700,0,0.009255,0.009255
13710,0,0.004528,0.003530
13720,0,0.003701,0.005872
13730,0,0.002859,0.003159
13740,0,0.004134,0.004151
13750,0,0.002386,0.002386
13760,0,0.003248,0.003741
13770,0,0.003125,0.003132
13780,0,0.008861,0.024175
13790,0,0.009975,0.014268
13800,0,0.003308,0.005342
13810,0,0.007268,0.006861
13820,0,0.004195,0.003999
13830,0,0.003557,0.007567
13840,0,0.002980,0.002980
13850,0,0.007004,0.003502
13860,0,0.005983,0.006861
13870,0,0.006346,0.006120
13880,0,0.003450,0.003422
13890,0,0.003448,0.003422
13900,0,0.006203,0.006203
13910,0,0.002631,0.005863
13920,0,0.004239,0.004247
13930,0,0.003397,0.009729
13940,0,0.004359,0.004359
13950,0,0.003349,0.008992
13960,0,0.003770,0.005860
13970,0,0.007037,0.007037
13980,0,0.011029,0.014260
13990,0,0.003717,0.005338
14000,0,0.010430,0.005215
14010,0,0.004840,0.004840
14020,0,0.004638,0.004645
14030,0,0.004150,0.004151
14040,0,0.004670,0.069414
14050,0,0.003594,0.005337
14060,0,0.002687,0.005336
14070,0,0.003434,0.003421
14080,0,0.002511,0.003421
14090,0,0.004058,0.004063
14100,0,0.003668,0.070118
14110,0,0.007071,0.005857
14120,0,0.032585,0.032574
14130,0,0.003336,0.003336
14140,0,0.004254,0.004237
14150,0,0.002868,0.005072
14160,0,0.004735,0.004678
14170,0,0.004232,0.004232
14180,0,0.003061,0.001531
14190,0,0.004135,0.003967
14200,0,0.004250,0.014240
14210,0,0.002807,0.005851
14220,0,0.003582,0.003971
14230,0,0.005527,0.005472
14240,0,0.002912,0.002948
14250,0,0.002733,0.002733
14260,0,0.013673,0.260134
14270,0,0.013341,0.260043
14280,0,0.004240,0.002719
14290,0,0.009129,0.014227
14300,0,0.009693,0.014223
14310,0,0.010557,0.014220
14320,0,0.004165,0.004155
14330,0,0.003413,0.006076
14340,0,0.003391,0.003391
14350,0,0.003198,0.005773
14360,0,0.004197,0.005216
14370,0,0.003362,0.003148
14380,0,0.013497,0.015197
14390,0,0.005521,0.006452
14400,0,0.002929,0.005848
14410,0,0.024826,0.259656
14420,0,0.004803,0.005846
14430,0,0.016764,0.024083
14440,0,0.003525,0.003418
14450,0,0.010695,0.014208
14460,0,0.005889,0.013648
14470,0,0.005440,0.006779
14480,0,0.003390,0.005442
14490,0,0.003424,0.003418
14500,0,0.003526,0.003418
14510,0,0.002815,0.003417
14520,0,0.004202,0.003907
14530,0,0.003756,0.023978
14540,0,0.003635,0.005846
14550,0,0.002655,0.005326
14560,0,0.004837,0.005325
14570,0,0.004156,0.005844
14580,0,0.005077,0.006527
14590,0,0.003052,0.003417
14600,0,0.006322,0.006694
14610,0,0.002779,0.002779
14620,0,0.003848,0.005843
14630,0,0.004126,0.004162
14640,0,0.004143,0.005324
14650,0,0.004030,0.004034
14660,0,0.003568,0.003416
14670,0,0.002840,0.003416
14680,0,0.004309,0.004308
14690,0,0.003296,0.020591
14700,0,0.003959,0.007933
14710,0,0.002863,0.020463
14720,0,0.004197,0.004782
14730,0,0.009157,0.007796
14740,0,0.010696,0.007703
14750,0,0.006590,0.006858
14760,0,0.002860,0.005836
14770,0,0.004020,0.006893
14780,0,0.003273,0.003273
14790,0,0.004161,0.006621
14800,0,0.025459,0.025417
14810,0,0.006338,0.004100
14820,0,0.007766,0.006119
14830,0,0.008407,0.065915
14840,0,0.003256,0.003256
14850,0,0.003390,0.003583
14860,0,0.003001,0.004413
14870,0,0.009222,0.063845
14880,0,0.010769,0.010675
14890,0,0.006461,0.006461
14900,0,0.004143,0.004143
14910,0,0.020389,0.010193
14920,0,0.002659,0.005331
14930,0,0.003378,0.003414
14940,0,0.002764,0.020412
14950,0,0.003080,0.003413
14960,0,0.016873,0.063292
14970,0,0.003983,0.005824
14980,0,0.003703,0.005329
14990,0,0.003400,0.023740
15000,0,0.004228,0.004228
15010,0,0.003184,0.005818
15020,0,0.008223,0.014186
15030,0,0.012942,0.259133
15040,0,0.004232,0.004219
15050,0,0.005530,0.006393
15060,0,0.012008,0.258922
15070,0,0.009126,0.014158
15080,0,0.014038,0.258682
15090,0,0.013879,0.014148
15100,0,0.004035,0.004047
15110,0,0.002451,0.003412
15120,0,0.003118,0.003412
15130,0,0.006538,0.006858
15140,0,0.002944,0.002930
15150,0,0.004217,0.004235
15160,0,0.019707,0.258594
15170,0,0.018987,0.258506
15180,0,0.006698,0.006815
15190,0,0.016369,0.061632
15200,0,0.013497,0.009601
15210,0,0.004796,0.005324
15220,0,0.003206,0.005323
15230,0,0.002117,0.005323
15240,0,0.002981,0.002729
15250,0,0.002483,0.003864
15260,0,0.003531,0.004287
15270,0,0.003630,0.005322
15280,0,0.005549,0.003675
15290,0,0.003168,0.003083
15300,0,0.002789,0.005817
15310,0,0.004026,0.002354
15320,0,0.007198,0.006858
15330,0,0.003361,0.007042
15340,0,0.003339,0.003339
15350,0,0.004341,0.004341
15360,0,0.006419,0.006394
15370,0,0.004742,0.005319
15380,0,0.006836,0.004269
15390,0,0.003340,0.005320
15400,0,0.002696,0.005319
15410,0,0.002838,0.003409
15420,0,0.003058,0.005812
15430,0,0.052282,0.052234
15440,0,0.017251,0.023731
15450,0,0.017706,0.017704
15460,0,0.004609,0.005345
15470,0,0.002438,0.003409
15480,0,0.002936,0.003409
15490,0,0.004290,0.004269
15500,0,0.002783,0.002783
15510,0,0.004154,0.002077
15520,0,0.003509,0.005807
15530,0,0.007954,0.005809
15540,0,0.003401,0.003409
15550,0,0.004999,0.002499
15560,0,0.003558,0.023655
15570,0,0.004366,0.004376
15580,0,0.003540,0.007654
15590,0,0.002415,0.005342
15600,0,0.003461,0.003408
15610,0,0.003567,0.003407
15620,0,0.002291,0.002291
15630,0,0.002581,0.002581
15640,0,0.002806,0.005804
15650,0,0.002776,0.002665
15660,0,0.003992,0.005854
15670,0,0.005941,0.005345
15680,0,0.004463,0.004353
15690,0,0.004289,0.004289
15700,0,0.003015,0.003406
15710,0,0.004231,0.004231
15720,0,0.004414,0.004409
15730,0,0.004481,0.004367
15740,0,0.001851,0.003691
15750,0,0.006460,0.005800
15760,0,0.003434,0.003406
15770,0,0.003621,0.003406
15780,0,0.005894,0.006856
15790,0,0.004033,0.002507
15800,0,0.008092,0.014122
15810,0,0.003033,0.005342
15820,0,0.011725,0.257596
15830,0,0.008459,0.014107
15840,0,0.004793,0.005341
15850,0,0.005904,0.006855
15860,0,0.010203,0.014095
15870,0,0.011718,0.014091
15880,0,0.003185,0.003405
15890,0,0.004959,0.004016
15900,0,0.003571,0.003296
15910,0,0.002649,0.005339
15920,0,0.006303,0.005339
15930,0,0.002472,0.003405
15940,0,0.003625,0.003405
15950,0,0.003009,0.003404
15960,0,0.002551,0.002637
15970,0,0.004958,0.060974
15980,0,0.015888,0.015886
15990,0,0.004459,0.004397
16000,0,0.032070,0.028694
16010,0,0.004641,0.006240
16020,0,0.004018,0.004018
16030,0,0.005446,0.006326
16040,0,0.005958,0.006850
16050,0,0.004059,0.004059
16060,0,0.003120,0.003258
16070,0,0.002617,0.005334
16080,0,0.003382,0.008121
16090,0,0.005525,0.005525
16100,0,0.009741,0.012773
16110,0,0.003462,0.003270
16120,0,0.002912,0.005333
16130,0,0.003390,0.005780
16140,0,0.002928,0.003249
16150,0,0.003604,0.005332
16160,0,0.003025,0.005776
16170,0,0.003637,0.003403
16180,0,0.002780,0.002638
16190,0,0.005890,0.005890
16200,0,0.094574,0.133478
16210,0,0.003800,0.001900
16220,0,0.002478,0.005330
16230,0,0.002450,0.003402
16240,0,0.005499,0.006844
16250,0,0.002997,0.003402
16260,0,0.005733,0.005772
16270,0,0.003157,0.003157
16280,0,0.003061,0.005771
16290,0,0.003647,0.017181
16300,0,0.003343,0.003402
16310,0,0.003592,0.005791
16320,0,0.004218,0.004218
16330,0,0.002991,0.003401
16340,0,0.003270,0.023459
16350,0,0.003343,0.003343
16360,0,0.005679,0.005679
16370,0,0.003134,0.005327
16380,0,0.004256,0.004256
16390,0,0.006594,0.004544
16400,0,0.003492,0.003401
16410,0,0.004615,0.004215
16420,0,0.027041,0.027035
16430,0,0.004323,0.007996
16440,0,0.054058,0.054006
16450,0,0.015339,0.023448
16460,0,0.009962,0.014076
16470,0,0.006698,0.006698
16480,0,0.002719,0.005324
16490,0,0.003837,0.005324
16500,0,0.002604,0.005324
16510,0,0.006262,0.006841
16520,0,0.003016,0.019869
16530,0,0.002941,0.007589
16540,0,0.008000,0.005791
16550,0,0.002421,0.005322
16560,0,0.003151,0.005322
16570,0,0.002049,0.005321
16580,0,0.013906,0.256694
16590,0,0.006660,0.003994
16600,0,0.003834,0.023344
16610,0,0.004276,0.004145
16620,0,0.012946,0.256370
16630,0,0.015585,0.006842
16640,0,0.010677,0.014036
16650,0,0.004655,0.004655
16660,0,0.003174,0.006817
16670,0,0.002362,0.005320
16680,0,0.004670,0.004663
16690,0,0.004239,0.004239
16700,0,0.002607,0.005319
16710,0,0.006623,0.006840
16720,0,0.004053,0.005785
16730,0,0.003018,0.005784
16740,0,0.005862,0.006839
16750,0,0.002700,0.003826
16760,0,0.003392,0.003398
16770,0,0.003061,0.019760
16780,0,0.004233,0.004233
16790,0,0.003420,0.003477
16800,0,0.003298,0.003146
16810,0,0.004495,0.004495
16820,0,0.004060,0.004060
16830,0,0.002335,0.005316
16840,0,0.002964,0.002964
16850,0,0.002615,0.005315
16860,0,0.004254,0.004248
16870,0,0.004178,0.002089
16880,0,0.005796,0.006834
16890,0,0.002520,0.005314
16900,0,0.005975,0.005313
16910,0,0.002516,0.003397
16920,0,0.003676,0.003396
16930,0,0.004958,0.039472
16940,0,0.004163,0.002082
16950,0,0.002808,0.004045
16960,0,0.003691,0.003645
16970,0,0.002528,0.005312
16980,0,0.010938,0.014030
16990,0,0.021399,0.009457
17000,0,0.004417,0.005767
17010,0,0.004307,0.004307
17020,0,0.003265,0.002828
17030,0,0.003236,0.003937
17040,0,0.006748,0.006748
17050,0,0.004725,0.004563
17060,0,0.002044,0.005308
17070,0,0.005891,0.006828
17080,0,0.004270,0.004875
17090,0,0.003009,0.005308
17100,0,0.002516,0.005307
17110,0,0.003149,0.005307
17120,0,0.002593,0.005307
17130,0,0.004652,0.004587
17140,0,0.004335,0.004335
17150,0,0.003964,0.023163
17160,0,0.003768,0.008050
17170,0,0.003188,0.002988
17180,0,0.004388,0.054493
17190,0,0.002452,0.003394
17200,0,0.002605,0.005304
17210,0,0.020414,0.065377
17220,0,0.026554,0.026548
17230,0,0.019316,0.063849
17240,0,0.002997,0.003394
17250,0,0.003239,0.019621
17260,0,0.002893,0.005304
17270,0,0.003398,0.005755
17280,0,0.004276,0.053984
17290,0,0.003359,0.005753
17300,0,0.003712,0.003393
17310,0,0.003572,0.003572
17320,0,0.002949,0.005751
17330,0,0.002931,0.002931
17340,0,0.014920,0.255790
17350,0,0.014378,0.255703
17360,0,0.002402,0.005301
17370,0,0.008760,0.014000
17380,0,0.009093,0.013997
17390,0,0.009564,0.013993
17400,0,0.005664,0.006820
17410,0,0.011147,0.013988
17420,0,0.003673,0.002222
17430,0,0.004652,0.004652
17440,0,0.831731,0.062769
17450,0,0.072266,0.041693
17460,0,0.878377,0.705605
17470,0,0.004257,0.004296
17480,0,0.022746,0.022742
17490,0,0.004080,0.004083
17500,0,0.002494,0.005298
17510,0,0.004716,0.004633
17520,0,0.003577,0.003619
17530,0,0.018269,0.023124
17540,0,0.003693,0.003199
17550,0,0.006148,0.006818
17560,0,0.003288,0.003018
17570,0,0.433982,0.075887
17580,0,0.065504,0.081220
17590,0,0.002852,0.003491
17600,0,0.005965,0.006817
17610,0,0.002448,0.003391
17620,0,0.036166,0.079596
17630,0,0.003664,0.006411
17640,0,0.004132,0.003984
17650,0,0.004856,0.002428
17660,0,0.005120,0.005750
17670,0,0.004007,0.005748
17680,0,0.066024,0.077686
17690,0,0.002044,0.005293
17700,0,0.005762,0.006817
17710,0,0.003235,0.003235
